diagram,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI
F,-0.095600557,-0.093473693,-0.097495276,-0.100930712,-0.09965057,-0.091099353,-0.097009586,-0.099183364,-0.095784924,-0.092020065,-0.089428455,-0.097438646,-0.099391717,-0.097382634,-0.093580395,-0.095065608,-0.098784811,-0.097461556,-0.093709833,-0.098564456,-0.0995067,-0.102850396,-0.097358828,-0.097293948,-0.098588239,-0.100592099,-0.095281507,-0.09771524,-0.100239946,-0.098992971,-0.087338125,-0.095006399,-0.089348836,-0.099117013,-0.093723446,-0.097230802,-0.096870686,-0.091320326,-0.095577909,-0.094805019,-0.097559327,-0.08800065,-0.089726552,-0.091199904,-0.097382495,-0.094271526,-0.094554887,-0.098377195,-0.095551792,-0.095980282,-0.092793562,-0.099279998,-0.088137748,-0.090594925,-0.092955626,-0.094085419,-0.093319464,-0.09585293,-0.08765233,-0.094603512,-0.085847841,-0.090481981,-0.097797927,-0.092187957,-0.094385496,-0.092973466,-0.099231828,-0.097832778,-0.088998488,-0.088720407,-0.095107477,-0.096642136,-0.094190443,-0.096729826,-0.099297908,-0.091915187,-0.098936329,-0.092156581,-0.092342957,-0.09851755,-0.095569269,-0.091452956,-0.094899749,-0.094843355,-0.091987929,-0.092810604,-0.093284142,-0.095096806,-0.098573206,-0.09776278,-0.094403653,-0.094669211,-0.099662781,-0.097593967,-0.097418984,-0.094538228,-0.097327594,-0.094601858,-0.089549533,-0.099215423
F,-0.098465228,-0.094098814,-0.097673772,-0.096082413,-0.100337519,-0.093176235,-0.098913833,-0.100093896,-0.092921446,-0.09341826,-0.092750027,-0.089347056,-0.098335046,-0.099063304,-0.088410768,-0.099911862,-0.096433908,-0.092376134,-0.094061854,-0.096074478,-0.094851666,-0.096417563,-0.093058094,-0.098307881,-0.100409112,-0.098418934,-0.095554384,-0.087010031,-0.100135738,-0.101705174,-0.09303336,-0.092908439,-0.091381232,-0.088985641,-0.090657452,-0.095562005,-0.090172445,-0.093673405,-0.094846546,-0.092017438,-0.093917744,-0.088566108,-0.093166023,-0.095248359,-0.098758643,-0.093240103,-0.092506554,-0.09627458,-0.093238129,-0.094678508,-0.090515708,-0.093822321,-0.084569317,-0.084677986,-0.086373916,-0.094275789,-0.092649569,-0.094867477,-0.092910492,-0.093080325,-0.085664353,-0.095144227,-0.098905749,-0.089908768,-0.094862574,-0.097887818,-0.093898326,-0.092990146,-0.089686584,-0.085252817,-0.094626162,-0.096771312,-0.09212956,-0.095785871,-0.092762073,-0.096320931,-0.09686524,-0.088700177,-0.085551946,-0.095123886,-0.089023835,-0.094216422,-0.091862193,-0.086170345,-0.092291646,-0.091405975,-0.095048035,-0.0952274,-0.096628631,-0.092778764,-0.089420431,-0.084094551,-0.093758718,-0.096163762,-0.093433295,-0.090977239,-0.093776796,-0.090491007,-0.090298248,-0.092735132
F,-0.11978116,-0.116359839,-0.120933848,-0.118463754,-0.122156856,-0.114684461,-0.121223786,-0.122540723,-0.115497424,-0.114480256,-0.113840805,-0.111590571,-0.119622816,-0.120537257,-0.111056828,-0.119948573,-0.119427506,-0.114628997,-0.114790936,-0.119139425,-0.118270445,-0.12004438,-0.11626651,-0.119835437,-0.121770472,-0.119388094,-0.117343125,-0.111358725,-0.121336779,-0.123390796,-0.114475329,-0.115533954,-0.111589047,-0.113469331,-0.113532559,-0.1180553,-0.112403847,-0.114626344,-0.115834629,-0.113878848,-0.114684172,-0.109837074,-0.113140472,-0.115550221,-0.120014279,-0.114897581,-0.114461914,-0.117930134,-0.116881055,-0.117332411,-0.112958099,-0.117351872,-0.107136433,-0.107304406,-0.107934257,-0.115260625,-0.114175829,-0.115520208,-0.111376464,-0.114684124,-0.106350594,-0.114967383,-0.11988971,-0.111972741,-0.115104189,-0.117862334,-0.118190699,-0.115046274,-0.109708754,-0.106234284,-0.116840414,-0.1188386,-0.114394954,-0.118131114,-0.115481728,-0.117231962,-0.117571514,-0.110847644,-0.108621766,-0.117651814,-0.112926484,-0.116599896,-0.113457156,-0.109714296,-0.112519678,-0.114095312,-0.115988444,-0.115713158,-0.117862217,-0.115590966,-0.112198811,-0.108520849,-0.115498171,-0.118973333,-0.116007042,-0.113627141,-0.116191942,-0.112793229,-0.111597655,-0.114922788
F,-0.128930895,-0.127560364,-0.131960295,-0.129916517,-0.131586608,-0.124377322,-0.132024407,-0.133014077,-0.127496666,-0.124329092,-0.122766668,-0.123558577,-0.129683245,-0.129969792,-0.123319945,-0.128613784,-0.129936079,-0.125922258,-0.124275597,-0.130392756,-0.130745277,-0.13244576,-0.127754988,-0.129476065,-0.131235436,-0.129047533,-0.127470034,-0.125294728,-0.130751047,-0.13297646,-0.123801004,-0.12673785,-0.121155608,-0.126886568,-0.12439403,-0.129032406,-0.123949671,-0.124032691,-0.126024527,-0.12525013,-0.125107011,-0.120347681,-0.122510208,-0.124536994,-0.129120728,-0.125194226,-0.125664438,-0.12821316,-0.128851018,-0.12823081,-0.12450316,-0.129364009,-0.119208169,-0.118860817,-0.119164755,-0.125400422,-0.125061438,-0.126025563,-0.11957614,-0.125699732,-0.117304827,-0.123657833,-0.128772257,-0.122646196,-0.12415924,-0.126696081,-0.130336587,-0.125686438,-0.120124042,-0.117553347,-0.126920037,-0.129057873,-0.125257907,-0.128840058,-0.127835347,-0.125971637,-0.127259852,-0.121807341,-0.121364049,-0.128630955,-0.125429414,-0.127024391,-0.124412346,-0.122607227,-0.122906675,-0.125913996,-0.125833448,-0.125321497,-0.128298537,-0.126958085,-0.124573871,-0.121734065,-0.126373628,-0.130101417,-0.127499215,-0.124843168,-0.127366471,-0.124302429,-0.121448548,-0.126149145
F,-0.122783557,-0.122236758,-0.124931714,-0.125445881,-0.123964643,-0.117246183,-0.125485373,-0.125822672,-0.12175165,-0.118868365,-0.117929199,-0.11982446,-0.123446258,-0.123374517,-0.118191466,-0.121709502,-0.122444418,-0.119476082,-0.118144408,-0.123624121,-0.125525064,-0.126563604,-0.120798875,-0.123687475,-0.124912899,-0.12304875,-0.121422087,-0.120443601,-0.123352892,-0.125486506,-0.117307498,-0.120725473,-0.117094654,-0.12127427,-0.117626301,-0.124204778,-0.118940629,-0.117762657,-0.121428301,-0.11929108,-0.121921599,-0.116109819,-0.117473258,-0.117913312,-0.122001885,-0.119528985,-0.120390801,-0.122492236,-0.122601226,-0.121604558,-0.11951256,-0.122763675,-0.114807149,-0.11500524,-0.113738351,-0.119161652,-0.120014436,-0.121969514,-0.115771522,-0.120608361,-0.113426839,-0.118836229,-0.121970237,-0.117370475,-0.119165513,-0.120574202,-0.123718597,-0.121290142,-0.116309497,-0.114472494,-0.120233244,-0.122345717,-0.119382138,-0.123477688,-0.121509564,-0.119052766,-0.120768255,-0.116151284,-0.116680249,-0.122780914,-0.120304583,-0.11952589,-0.119253156,-0.116907242,-0.118203955,-0.12126009,-0.121436701,-0.120332122,-0.122510238,-0.121363634,-0.120403793,-0.11744608,-0.119995117,-0.124609747,-0.121153656,-0.11841607,-0.120017715,-0.119935677,-0.114512882,-0.11997193
F,-0.084961717,-0.083568163,-0.086993503,-0.090655533,-0.089792089,-0.080170638,-0.087102714,-0.087635213,-0.085746386,-0.082015355,-0.08096892,-0.089243832,-0.087721302,-0.086346104,-0.083437405,-0.083745777,-0.087249557,-0.087165819,-0.083096775,-0.088146461,-0.089541545,-0.092767265,-0.08804728,-0.087086681,-0.088571229,-0.089670553,-0.08473663,-0.087863941,-0.088867955,-0.088403025,-0.078129611,-0.085347327,-0.080045147,-0.089168063,-0.083716305,-0.086966654,-0.087861453,-0.081670115,-0.085031075,-0.083727607,-0.089587968,-0.078754892,-0.079176014,-0.080379973,-0.087953198,-0.085631753,-0.085243097,-0.088385761,-0.084616578,-0.086465506,-0.083366614,-0.089509346,-0.078602678,-0.082161326,-0.082639175,-0.084128646,-0.084196052,-0.085389717,-0.07903822,-0.084933361,-0.075026334,-0.081354025,-0.088051128,-0.08262521,-0.085983888,-0.081996025,-0.088608069,-0.088668489,-0.078754858,-0.077905495,-0.086086412,-0.086422879,-0.084525812,-0.085860027,-0.089511932,-0.080636958,-0.088851193,-0.082551617,-0.083445337,-0.08854219,-0.087494201,-0.080102668,-0.087727053,-0.087404117,-0.081949658,-0.082635738,-0.08356002,-0.085536592,-0.086929459,-0.089155729,-0.084270891,-0.087344789,-0.089164063,-0.086410293,-0.086417588,-0.08424885,-0.086760406,-0.086526631,-0.079593072,-0.090152922
F,-0.094207537,-0.08981168,-0.093338513,-0.09182212,-0.095979271,-0.088403118,-0.094588799,-0.09540736,-0.089028779,-0.08845901,-0.088388752,-0.085359508,-0.093340333,-0.094792288,-0.084413897,-0.09519458,-0.091854279,-0.088254606,-0.089609322,-0.092023599,-0.090846579,-0.092291437,-0.088859594,-0.094094276,-0.09584664,-0.093746853,-0.090576638,-0.08261921,-0.094828788,-0.09667498,-0.088641496,-0.088875214,-0.086757418,-0.085113419,-0.086366855,-0.091594262,-0.086048903,-0.089132723,-0.090472838,-0.088320423,-0.090469462,-0.084545766,-0.088653885,-0.090612266,-0.094756288,-0.089109829,-0.088817838,-0.092161353,-0.088943772,-0.09020675,-0.086522931,-0.089398679,-0.080896307,-0.080459248,-0.081620768,-0.089830623,-0.088459736,-0.091514287,-0.088450897,-0.088994003,-0.081154672,-0.091096435,-0.094122877,-0.086075962,-0.09053002,-0.09318994,-0.089832816,-0.08900608,-0.085361855,-0.081272528,-0.090602356,-0.092715868,-0.08803274,-0.090905551,-0.088191955,-0.091379684,-0.092487058,-0.084631142,-0.081357761,-0.091035923,-0.085126477,-0.089567875,-0.088223586,-0.082040797,-0.087575935,-0.087253354,-0.090642681,-0.090409987,-0.09221343,-0.088907902,-0.085977843,-0.080179469,-0.089392291,-0.091657661,-0.089240231,-0.086636249,-0.089089179,-0.086297566,-0.086444907,-0.088516394
F,-0.114283293,-0.110759403,-0.115226679,-0.112894729,-0.116589136,-0.108510186,-0.115729325,-0.116428151,-0.110305196,-0.108235614,-0.108185053,-0.106396004,-0.113175737,-0.115077568,-0.105904227,-0.113978611,-0.113439597,-0.109219382,-0.109119482,-0.113774988,-0.113076161,-0.114789758,-0.110823191,-0.114314982,-0.116055552,-0.113537683,-0.11111263,-0.105723729,-0.114710793,-0.117107583,-0.108844777,-0.110349387,-0.105771305,-0.10846821,-0.108026168,-0.1128614,-0.107072737,-0.108854357,-0.110204669,-0.108908243,-0.110292244,-0.10457686,-0.107437711,-0.109591074,-0.114725619,-0.109894488,-0.109613213,-0.112780165,-0.111358628,-0.111665605,-0.107718747,-0.111754732,-0.102193912,-0.101788031,-0.102099485,-0.109522662,-0.108722199,-0.11102995,-0.105893405,-0.109318128,-0.100480812,-0.109724502,-0.113912962,-0.106855515,-0.109693102,-0.111955433,-0.112839324,-0.109920051,-0.104248883,-0.100941714,-0.111641512,-0.113484224,-0.109064174,-0.111932827,-0.109759872,-0.110913891,-0.11203758,-0.105436515,-0.103210663,-0.112288881,-0.107971791,-0.110544759,-0.108867009,-0.104477413,-0.106641358,-0.108718775,-0.11035614,-0.109641911,-0.112125158,-0.110591299,-0.10769515,-0.103446046,-0.109864895,-0.113131983,-0.110554508,-0.108091661,-0.110298657,-0.107472814,-0.106321106,-0.109644205
F,-0.122360095,-0.120793834,-0.124976463,-0.12322929,-0.124929474,-0.11687218,-0.1254464,-0.125552785,-0.120970377,-0.116985661,-0.115996917,-0.117397049,-0.122024006,-0.12331889,-0.117138299,-0.121568104,-0.122665008,-0.119346805,-0.117592741,-0.123838067,-0.124565663,-0.126219961,-0.121314322,-0.122837481,-0.124439619,-0.122196481,-0.120116063,-0.118517208,-0.122915439,-0.125635296,-0.117111983,-0.120523343,-0.114326441,-0.120816036,-0.117802727,-0.122686387,-0.117541786,-0.117193517,-0.119244387,-0.119018285,-0.119821046,-0.113950141,-0.115694453,-0.117349137,-0.122631522,-0.119527426,-0.119710868,-0.122143601,-0.122258238,-0.121448534,-0.118121876,-0.122838671,-0.112986959,-0.112245863,-0.112423337,-0.118436868,-0.118458157,-0.120289529,-0.113176109,-0.119111295,-0.110099681,-0.117304955,-0.121833301,-0.116408049,-0.117878851,-0.119667147,-0.123894887,-0.119629062,-0.113626406,-0.110899432,-0.120702901,-0.122474797,-0.118729514,-0.121376679,-0.121165748,-0.118429528,-0.120656723,-0.115227906,-0.114900839,-0.122112759,-0.119487396,-0.11965942,-0.1190008,-0.116400338,-0.11600128,-0.119440139,-0.119088688,-0.118252917,-0.121445736,-0.120940614,-0.119066509,-0.115719911,-0.119592032,-0.12301049,-0.120845594,-0.118300967,-0.120345333,-0.117990914,-0.114883313,-0.119970697
F,-0.11451473,-0.11392157,-0.116004039,-0.117262702,-0.115961406,-0.107876847,-0.117280323,-0.116750499,-0.113583833,-0.110224991,-0.109695904,-0.112743927,-0.114111121,-0.114994645,-0.110580434,-0.112913591,-0.113356355,-0.111446654,-0.109969951,-0.11527581,-0.118031125,-0.119166688,-0.113077898,-0.115509412,-0.116763127,-0.11488205,-0.112718842,-0.112346466,-0.11382694,-0.11659468,-0.109180928,-0.112928428,-0.108890194,-0.11405699,-0.109730757,-0.115973664,-0.111343539,-0.109649595,-0.112924717,-0.111419738,-0.115147605,-0.108098221,-0.109119306,-0.109185688,-0.113945966,-0.112910976,-0.112659789,-0.115206759,-0.114533353,-0.113294186,-0.111434625,-0.115110123,-0.106874654,-0.10729194,-0.105921908,-0.110492836,-0.112121459,-0.114161925,-0.108164131,-0.112681759,-0.104400907,-0.110914199,-0.113751832,-0.109679223,-0.111661747,-0.112206572,-0.11577879,-0.113830584,-0.108223647,-0.105910333,-0.11288075,-0.114097838,-0.111144383,-0.114484565,-0.113770677,-0.10989804,-0.112869459,-0.108183834,-0.10883524,-0.114553169,-0.112998118,-0.110294866,-0.112757633,-0.109794453,-0.109939323,-0.113272675,-0.113082583,-0.112027739,-0.114061197,-0.113898125,-0.113367538,-0.110573532,-0.111814765,-0.115858475,-0.11295945,-0.110554058,-0.111638626,-0.112369682,-0.106373795,-0.11284632
F,-0.068272931,-0.068700449,-0.071071282,-0.074741261,-0.074998189,-0.063216193,-0.071729664,-0.070806554,-0.070444697,-0.067118412,-0.066436299,-0.07508527,-0.069862499,-0.070053781,-0.0675951,-0.067324797,-0.069939395,-0.071663033,-0.067523356,-0.071533682,-0.074866295,-0.07746478,-0.073476258,-0.071654954,-0.073684143,-0.072914363,-0.069271009,-0.072360815,-0.071378815,-0.072482919,-0.063121861,-0.070863765,-0.065309925,-0.074693084,-0.068359017,-0.070289361,-0.073118654,-0.066226562,-0.068678924,-0.066764146,-0.075233426,-0.064036894,-0.063924451,-0.064412196,-0.072994171,-0.071885712,-0.070316505,-0.073808453,-0.068711597,-0.071167643,-0.06781426,-0.073875906,-0.063880179,-0.068684715,-0.066317583,-0.068191264,-0.069487397,-0.069108922,-0.065759177,-0.069967126,-0.059154129,-0.066969176,-0.073271583,-0.066986798,-0.072757552,-0.066149749,-0.072129109,-0.072903367,-0.063636369,-0.061626057,-0.072546461,-0.070177551,-0.069390047,-0.069648105,-0.074218694,-0.064498828,-0.072012776,-0.068282309,-0.069685055,-0.072263024,-0.074515415,-0.063633301,-0.074924708,-0.074509201,-0.066881564,-0.067684174,-0.068385528,-0.070154662,-0.069718099,-0.074267925,-0.068734235,-0.074671673,-0.072290137,-0.069939061,-0.069480239,-0.069292868,-0.071149787,-0.073048191,-0.06390972,-0.076070506
F,-0.086999638,-0.082650071,-0.085855968,-0.084407922,-0.088367793,-0.08062051,-0.087357846,-0.087232586,-0.08221691,-0.080304349,-0.08081828,-0.078212272,-0.084713162,-0.087568885,-0.077938049,-0.087105359,-0.08414704,-0.08136689,-0.082213922,-0.085081871,-0.08416092,-0.085496565,-0.081635085,-0.086729287,-0.088444213,-0.086193448,-0.082772355,-0.075491094,-0.085876065,-0.08826795,-0.081643081,-0.082055269,-0.078947,-0.079207872,-0.079203675,-0.085008978,-0.079090435,-0.081538529,-0.082979021,-0.082023525,-0.084295532,-0.077643691,-0.080862332,-0.082847968,-0.088392593,-0.082514877,-0.082664308,-0.085711737,-0.081799317,-0.083108835,-0.0796384,-0.081825802,-0.07479404,-0.073368056,-0.074253667,-0.082103524,-0.081330803,-0.085290653,-0.081036955,-0.081887076,-0.073639211,-0.084310031,-0.086126209,-0.079748151,-0.083117568,-0.085369708,-0.083019713,-0.081900438,-0.07796515,-0.074482562,-0.083975158,-0.085471038,-0.080949528,-0.083062687,-0.080706192,-0.083181083,-0.085156489,-0.077716695,-0.074353971,-0.08436503,-0.078581991,-0.081697396,-0.082179892,-0.075347473,-0.079775578,-0.080543812,-0.083216187,-0.08227137,-0.084686852,-0.08229709,-0.080357495,-0.074103014,-0.08194514,-0.084099163,-0.082314448,-0.079771668,-0.081189617,-0.079378977,-0.079626619,-0.081539706
F,-0.104563531,-0.101094925,-0.105099049,-0.103105604,-0.106660863,-0.098128914,-0.10606489,-0.105444078,-0.100873186,-0.097618191,-0.098102753,-0.096880567,-0.101899144,-0.105412169,-0.09717716,-0.103534177,-0.103005673,-0.099837265,-0.09946568,-0.104313935,-0.103944338,-0.105673039,-0.101265645,-0.104514939,-0.10634139,-0.103770266,-0.100950728,-0.096229081,-0.10321866,-0.106384088,-0.099511048,-0.101241858,-0.095617095,-0.100321317,-0.098459696,-0.103660251,-0.097766043,-0.098875538,-0.100186865,-0.10007841,-0.102030723,-0.09533294,-0.09732754,-0.099298505,-0.10568585,-0.101439925,-0.100996722,-0.10413464,-0.101845882,-0.102090312,-0.09845433,-0.101964487,-0.093509969,-0.092210564,-0.092598412,-0.099275343,-0.099075322,-0.102319305,-0.096363576,-0.099712113,-0.090353366,-0.100654409,-0.103702442,-0.098099593,-0.10016134,-0.101797692,-0.103490841,-0.100492342,-0.094583564,-0.091560938,-0.102715204,-0.103583776,-0.099559248,-0.101520996,-0.100078333,-0.100152629,-0.102426228,-0.096076212,-0.093900596,-0.103109959,-0.099251274,-0.100057388,-0.100762523,-0.095538692,-0.096647377,-0.099634989,-0.100439981,-0.099159159,-0.102222899,-0.101703818,-0.09981533,-0.095180646,-0.09994622,-0.102986989,-0.101136658,-0.098966464,-0.100016715,-0.098255598,-0.096920944,-0.10053201
F,-0.110114815,-0.108709186,-0.112032388,-0.111039664,-0.112742871,-0.103760493,-0.113319497,-0.111837017,-0.108819112,-0.104176207,-0.103485908,-0.105662337,-0.108211081,-0.111090204,-0.106150444,-0.108799302,-0.109584873,-0.107529793,-0.105789253,-0.111798765,-0.113108913,-0.114712796,-0.109556106,-0.110555795,-0.112555346,-0.110337803,-0.107557769,-0.106607833,-0.108857545,-0.112704803,-0.105541772,-0.109117798,-0.101960274,-0.110366019,-0.105947572,-0.110673575,-0.105920682,-0.104973664,-0.106532251,-0.107625675,-0.109345904,-0.102261159,-0.103261828,-0.104589636,-0.110982063,-0.109433668,-0.108618277,-0.111317365,-0.110229194,-0.109476691,-0.106353177,-0.110937891,-0.101638453,-0.100406513,-0.100871072,-0.105608995,-0.10628818,-0.10880094,-0.101579678,-0.107019718,-0.097220825,-0.105865545,-0.109560993,-0.105242146,-0.106374998,-0.107245792,-0.112089737,-0.107923674,-0.101696712,-0.098777404,-0.109601636,-0.109885566,-0.106885795,-0.108512135,-0.10941727,-0.105181437,-0.10860719,-0.103541091,-0.103354766,-0.110310927,-0.108586402,-0.106604964,-0.108756708,-0.105182306,-0.103953116,-0.107958798,-0.10662813,-0.105575736,-0.109235638,-0.109842517,-0.108735753,-0.105385424,-0.107123763,-0.110190732,-0.108904473,-0.107046541,-0.107696879,-0.106532564,-0.102924369,-0.108779423
F,-0.098155497,-0.098420063,-0.098677716,-0.101225845,-0.100675358,-0.090719571,-0.101485523,-0.099573559,-0.097802467,-0.094133419,-0.09393951,-0.098070961,-0.096404632,-0.098831779,-0.095715652,-0.096619733,-0.096277266,-0.096161861,-0.094542564,-0.099164121,-0.103470366,-0.104106015,-0.098130537,-0.099472134,-0.101648052,-0.099405191,-0.096875742,-0.097096116,-0.096069504,-0.100119501,-0.094209343,-0.098013196,-0.093196044,-0.10025072,-0.094609238,-0.099489866,-0.096538247,-0.094321176,-0.096183625,-0.095810943,-0.100935461,-0.09289603,-0.092979347,-0.092956862,-0.098549291,-0.100029906,-0.097762389,-0.101234409,-0.098888995,-0.097921099,-0.095600388,-0.099864509,-0.091552046,-0.092573834,-0.090942245,-0.093809369,-0.096650722,-0.098014212,-0.093743008,-0.097022015,-0.08754453,-0.096100376,-0.098139762,-0.094610804,-0.097154953,-0.096281819,-0.100086422,-0.098250308,-0.092738545,-0.089393578,-0.098691779,-0.097395219,-0.095689558,-0.097799444,-0.099168595,-0.093281123,-0.096899931,-0.093201586,-0.094217745,-0.098708344,-0.098555339,-0.093617803,-0.099139853,-0.095817412,-0.094923097,-0.098283194,-0.096691729,-0.096060179,-0.097819964,-0.099341892,-0.099188893,-0.097401257,-0.09597089,-0.099087756,-0.09719781,-0.096063565,-0.095774456,-0.097660648,-0.090595552,-0.098784263
F,-0.040791985,-0.044012259,-0.044525824,-0.047900454,-0.050104488,-0.03469088,-0.045670084,-0.042619166,-0.042803212,-0.04207112,-0.039921082,-0.048432249,-0.040485308,-0.043029625,-0.041343534,-0.040596587,-0.040670038,-0.045501357,-0.042392726,-0.043567537,-0.050275279,-0.051788893,-0.047994058,-0.046041245,-0.04855608,-0.04640197,-0.04393571,-0.046154595,-0.042894323,-0.046221826,-0.03884569,-0.045084106,-0.040526907,-0.050352327,-0.043009306,-0.041860098,-0.047261712,-0.040051381,-0.04079274,-0.039311001,-0.049170189,-0.039457862,-0.038501331,-0.038040861,-0.046526656,-0.048862764,-0.043332568,-0.049670863,-0.043178292,-0.045617105,-0.041236699,-0.04638618,-0.038234134,-0.045514914,-0.039198234,-0.041236634,-0.043283103,-0.0413005,-0.042566241,-0.043142919,-0.03241226,-0.042102984,-0.048662026,-0.041120214,-0.049716904,-0.0404881,-0.044652013,-0.045031529,-0.039043573,-0.034212535,-0.048955143,-0.042220262,-0.044136003,-0.042865552,-0.049235821,-0.037947952,-0.043817168,-0.045020496,-0.046315283,-0.043976705,-0.051139224,-0.037412121,-0.050180795,-0.050298936,-0.041932239,-0.043560025,-0.041592273,-0.043780193,-0.041687906,-0.048215739,-0.043211323,-0.051524399,-0.042290809,-0.043271506,-0.041305945,-0.044928395,-0.044722791,-0.047908201,-0.037392637,-0.05187405
G,0.008160304,0.010332972,0.010244455,0.011243649,0.007808503,0.008766646,0.009275995,0.009098542,0.010748812,0.009516141,0.006588078,0.011127825,0.009783287,0.008248048,0.010769449,0.007258844,0.00957961,0.011008279,0.008509644,0.01011653,0.011499421,0.011485844,0.010170257,0.009472595,0.00763685,0.009504067,0.009427092,0.01331684,0.009008031,0.008111675,0.007166273,0.010450223,0.008265389,0.010984651,0.009847558,0.009793498,0.010139779,0.008028827,0.009404609,0.009855854,0.007786941,0.008942157,0.008109187,0.008170251,0.008388894,0.008027049,0.010907168,0.009323007,0.010033436,0.009303806,0.010990659,0.011377379,0.009938167,0.010739844,0.010390465,0.008595208,0.009043384,0.007803044,0.007566699,0.009398228,0.010535009,0.006421714,0.008586363,0.009227855,0.007695363,0.007706621,0.010202869,0.008927109,0.008619397,0.011081489,0.009156948,0.009347442,0.010506049,0.009909027,0.011558235,0.008324976,0.007837343,0.010467326,0.011487752,0.009544732,0.010726739,0.009018398,0.008840611,0.011083674,0.00884116,0.010138143,0.00896904,0.009191387,0.009480018,0.00897167,0.010658855,0.012186977,0.011088688,0.010036725,0.011331048,0.010275415,0.01096114,0.009386564,0.007904227,0.0098499
G,0.004140259,0.009151548,0.00046954,0.001562408,0.00234673,0.005772003,0.001700703,0.002995094,0.007999976,0.006354852,-0.003312069,0.009956179,0.004898849,0.000577378,0.010637115,0.003755842,0.009042264,0.006066761,0.004847048,0.002416462,0.011185463,0.008810901,0.007643702,0.007739435,0.005737548,0.009163061,0.009261168,0.003763492,0.007718924,-0.001362385,0.005546463,0.003338666,0.007215816,0.007484702,0.000932259,0.009649718,0.010100254,0.001023975,0.004870564,0.009740155,0.006040113,0.006340114,0.000415522,0.00804056,0.005895409,-0.00037955,0.007961488,0.000881684,0.004346193,0.003794566,0.003546728,0.004499095,0.002362461,0.001908522,0.001186667,0.004264056,-0.000318965,0.007440821,0.002864622,0.009218651,0.00723596,-0.001746698,0.007185733,-0.000529685,0.004452571,0.001722789,0.003797499,-0.000137313,0.005115992,0.010173296,0.008280835,0.00686405,0.002814952,0.005252214,0.002535799,-0.000702269,0.004015346,0.001400697,0.003359303,0.001277977,0.001971253,0.00584518,0.002496256,0.003807399,0.000721205,0.005671468,0.008536822,-0.000214239,0.005268818,0.003457422,0.005167797,0.003087442,0.002857692,0.004859223,0.001889363,0.00775452,0.003971176,0.007274195,0.007643041,0.00743455
